"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"01.01.2023","16.593,0","16.564,0","16.606,0","16.517,0","0,41K","0,18%"
"31.12.2022","16.564,0","16.618,0","16.660,0","16.515,0","0,60K","-0,32%"
"30.12.2022","16.618,0","16.658,0","16.659,0","16.380,0","1,30K","-0,24%"
"29.12.2022","16.658,0","16.558,0","16.675,0","16.505,0","0,42K","0,60%"
"28.12.2022","16.558,0","16.719,0","16.796,0","16.490,0","1,59K","-0,96%"
"27.12.2022","16.719,0","16.946,0","16.987,0","16.631,0","0,94K","-1,34%"
"26.12.2022","16.946,0","16.847,0","16.958,0","16.814,0","0,32K","0,59%"
"25.12.2022","16.847,0","16.864,0","16.874,0","16.760,0","0,38K","-0,10%"
"24.12.2022","16.864,0","16.802,0","16.880,0","16.802,0","0,40K","0,37%"
"23.12.2022","16.802,0","16.838,0","16.942,0","16.788,0","0,53K","-0,21%"
"22.12.2022","16.838,0","16.845,0","16.873,0","16.588,0","0,77K","-0,04%"
"21.12.2022","16.845,0","16.925,0","16.934,0","16.755,0","0,79K","-0,47%"
"20.12.2022","16.925,0","16.448,0","17.057,0","16.413,0","1,46K","2,90%"
"19.12.2022","16.448,0","16.757,0","16.825,0","16.320,0","2,04K","-1,84%"
"18.12.2022","16.757,0","16.793,0","16.851,0","16.680,0","0,61K","-0,21%"
"17.12.2022","16.793,0","16.642,0","16.811,0","16.609,0","1,23K","0,91%"
"16.12.2022","16.642,0","17.372,0","17.543,0","16.554,0","3,01K","-4,20%"
"15.12.2022","17.372,0","17.810,0","17.867,0","17.311,0","1,92K","-2,46%"
"14.12.2022","17.810,0","17.785,0","18.373,0","17.688,0","3,08K","0,14%"
"13.12.2022","17.785,0","17.228,0","17.981,0","17.107,0","5,96K","3,23%"
"12.12.2022","17.228,0","17.109,0","17.258,0","16.899,0","2,47K","0,70%"
"11.12.2022","17.109,0","17.132,0","17.294,0","17.095,0","2,07K","-0,13%"
"10.12.2022","17.132,0","17.135,0","17.232,0","17.109,0","0,37K","-0,02%"
"09.12.2022","17.135,0","17.246,0","17.326,0","17.090,0","1,42K","-0,64%"
"08.12.2022","17.246,0","16.844,0","17.321,0","16.759,0","1,76K","2,39%"
"07.12.2022","16.844,0","17.096,0","17.137,0","16.720,0","1,07K","-1,47%"
"06.12.2022","17.096,0","16.974,0","17.109,0","16.917,0","0,77K","0,72%"
"05.12.2022","16.974,0","17.128,0","17.420,0","16.886,0","1,46K","-0,90%"
"04.12.2022","17.128,0","16.890,0","17.199,0","16.886,0","1,41K","1,41%"
"03.12.2022","16.890,0","17.091,0","17.135,0","16.870,0","0,69K","-1,18%"
"02.12.2022","17.091,0","16.980,0","17.100,0","16.808,0","1,53K","0,65%"
"01.12.2022","16.980,0","17.182,0","17.270,0","16.872,0","1,56K","-1,18%"
"30.11.2022","17.182,0","16.452,0","17.238,0","16.446,0","2,73K","4,44%"
"29.11.2022","16.452,0","16.215,0","16.537,0","16.102,0","1,63K","1,46%"
"28.11.2022","16.215,0","16.432,0","16.487,0","16.014,0","1,74K","-1,32%"
"27.11.2022","16.432,0","16.459,0","16.600,0","16.422,0","0,49K","-0,16%"
"26.11.2022","16.459,0","16.519,0","16.697,0","16.390,0","0,78K","-0,36%"
"25.11.2022","16.519,0","16.606,0","16.617,0","16.354,0","1,16K","-0,52%"
"24.11.2022","16.606,0","16.619,0","16.792,0","16.468,0","1,21K","-0,08%"
"23.11.2022","16.619,0","16.215,0","16.676,0","16.168,0","2,90K","2,49%"
"22.11.2022","16.215,0","15.766,0","16.279,0","15.616,0","3,20K","2,85%"
"21.11.2022","15.766,0","16.281,0","16.281,0","15.501,0","4,31K","-3,16%"
"20.11.2022","16.281,0","16.695,0","16.742,0","16.185,0","1,18K","-2,48%"
"19.11.2022","16.695,0","16.645,0","16.811,0","16.600,0","0,61K","0,37%"
"18.11.2022","16.634,0","16.827,0","16.837,0","16.550,0","1,81K","-0,43%"
"17.11.2022","16.705,0","16.676,0","16.735,0","16.413,0","1,48K","1,05%"
"16.11.2022","16.531,0","16.886,0","17.002,0","16.384,0","4,34K","-2,10%"
"15.11.2022","16.886,0","16.627,0","17.124,0","16.554,0","6,53K","1,56%"
"14.11.2022","16.627,0","16.345,0","17.188,0","15.829,0","6,71K","1,73%"
"13.11.2022","16.345,0","16.812,0","16.956,0","16.257,0","2,54K","-2,78%"
"12.11.2022","16.812,0","17.045,0","17.105,0","16.637,0","1,25K","-1,37%"
"11.11.2022","17.045,0","17.579,0","17.665,0","16.403,0","8,03K","-3,04%"
"10.11.2022","17.579,0","15.907,0","18.155,0","15.760,0","20,73K","10,51%"
"09.11.2022","15.907,0","18.557,0","18.597,0","15.603,0","18,08K","-14,28%"
"08.11.2022","18.557,0","20.610,0","20.692,0","16.950,0","20,52K","-9,96%"
"07.11.2022","20.610,0","20.932,0","21.083,0","20.423,0","1,84K","-1,54%"
"06.11.2022","20.932,0","21.313,0","21.378,0","20.913,0","1,35K","-1,79%"
"05.11.2022","21.313,0","21.168,0","21.470,0","21.105,0","1,62K","0,68%"
"04.11.2022","21.168,0","20.223,0","21.290,0","20.206,0","3,81K","4,67%"
"03.11.2022","20.223,0","20.168,0","20.403,0","20.073,0","1,24K","0,27%"
"02.11.2022","20.168,0","20.500,0","20.816,0","20.080,0","2,58K","-1,62%"
"01.11.2022","20.500,0","20.509,0","20.689,0","20.357,0","1,67K","-0,04%"
"31.10.2022","20.509,0","20.647,0","20.843,0","20.268,0","1,71K","-0,67%"
"30.10.2022","20.647,0","20.833,0","20.949,0","20.535,0","1,09K","-0,89%"
"29.10.2022","20.833,0","20.611,0","21.074,0","20.576,0","1,83K","1,08%"
"28.10.2022","20.611,0","20.303,0","20.764,0","20.055,0","2,28K","1,52%"
"27.10.2022","20.303,0","20.788,0","20.892,0","20.226,0","2,75K","-2,33%"
"26.10.2022","20.788,0","20.104,0","21.011,0","20.077,0","3,90K","3,40%"
"25.10.2022","20.104,0","19.340,0","20.430,0","19.254,0","2,76K","3,95%"
"24.10.2022","19.340,0","19.585,0","19.601,0","19.175,0","1,31K","-1,25%"
"23.10.2022","19.585,0","19.219,0","19.707,0","19.105,0","1,52K","1,90%"
"22.10.2022","19.219,0","19.175,0","19.272,0","19.125,0","0,75K","0,23%"
"21.10.2022","19.175,0","19.057,0","19.260,0","18.680,0","1,19K","0,62%"
"20.10.2022","19.057,0","19.132,0","19.345,0","18.940,0","1,27K","-0,39%"
"19.10.2022","19.132,0","19.334,0","19.361,0","19.098,0","0,86K","-1,04%"
"18.10.2022","19.334,0","19.554,0","19.705,0","19.106,0","2,12K","-1,13%"
"17.10.2022","19.554,0","19.266,0","19.683,0","19.168,0","1,45K","1,48%"
"16.10.2022","19.269,0","19.072,0","19.428,0","19.068,0","0,78K","1,03%"
"15.10.2022","19.072,0","19.187,0","19.227,0","18.993,0","0,74K","-0,60%"
"14.10.2022","19.187,0","19.387,0","19.946,0","19.103,0","2,57K","-1,03%"
"13.10.2022","19.387,0","19.158,0","19.503,0","18.200,0","6,27K","1,20%"
"12.10.2022","19.158,0","19.062,0","19.232,0","19.026,0","3,49K","0,50%"
"11.10.2022","19.062,0","19.128,0","19.260,0","18.870,0","8,84K","-0,34%"
"10.10.2022","19.128,0","19.444,4","19.527,0","19.056,0","4,69K","-1,63%"
"09.10.2022","19.444,4","19.418,0","19.551,4","19.326,0","1,12K","0,14%"
"08.10.2022","19.418,0","19.533,0","19.621,4","19.275,0","1,23K","-0,59%"
"07.10.2022","19.533,0","19.957,0","20.053,0","19.336,0","7,68K","-2,12%"
"06.10.2022","19.957,0","20.156,0","20.444,0","19.866,0","6,43K","-0,99%"
"05.10.2022","20.156,0","20.340,0","20.363,0","19.756,8","6,99K","-0,90%"
"04.10.2022","20.340,0","19.638,0","20.470,0","19.510,0","8,47K","3,57%"
"03.10.2022","19.638,0","19.066,0","19.688,0","18.985,0","10,89K","3,00%"
"02.10.2022","19.066,0","19.317,0","19.396,0","18.945,0","3,16K","-1,30%"
"01.10.2022","19.317,0","19.430,0","19.485,0","19.172,0","0,94K","-0,58%"
"30.09.2022","19.430,0","19.588,0","20.171,0","19.201,0","11,70K","-0,81%"
"29.09.2022","19.588,0","19.419,0","19.651,3","18.863,0","8,40K","0,87%"
"28.09.2022","19.419,0","19.096,6","19.783,0","18.495,0","16,06K","1,69%"
"27.09.2022","19.096,6","19.229,5","20.373,0","18.856,0","14,96K","-0,69%"
"26.09.2022","19.229,5","18.817,0","19.326,0","18.699,0","43,75K","2,19%"
"25.09.2022","18.817,0","18.935,0","19.179,0","18.647,0","4,11K","-0,62%"
"24.09.2022","18.935,0","19.298,8","19.314,0","18.822,0","1,33K","-1,89%"
"23.09.2022","19.298,8","19.413,0","19.512,0","18.562,0","14,55K","-0,59%"
"22.09.2022","19.413,0","18.476,5","19.502,0","18.378,8","28,28K","5,07%"
"21.09.2022","18.476,5","18.886,6","19.888,0","18.214,0","17,62K","-2,17%"
"20.09.2022","18.886,6","19.544,5","19.634,0","18.769,0","9,67K","-3,37%"
"19.09.2022","19.544,5","19.424,0","19.684,0","18.318,0","11,97K","0,62%"
"18.09.2022","19.424,0","20.127,0","20.127,0","19.356,0","2,43K","-3,49%"
"17.09.2022","20.127,0","19.809,9","20.206,0","19.770,0","13,67K","1,60%"
"16.09.2022","19.809,9","19.717,0","19.894,0","19.350,0","6,95K","0,47%"
"15.09.2022","19.717,0","20.231,0","20.329,0","19.556,0","4,23K","-2,54%"
"14.09.2022","20.231,0","20.181,0","20.511,0","19.642,0","8,26K","0,25%"
"13.09.2022","20.181,0","22.395,0","22.746,0","19.950,0","16,06K","-9,89%"
"12.09.2022","22.395,0","21.850,0","22.473,0","21.561,0","7,84K","2,61%"
"11.09.2022","21.826,0","21.657,0","21.826,0","21.369,0","2,23K","0,82%"
"10.09.2022","21.648,0","21.375,0","21.802,0","21.143,8","5,36K","1,28%"
"09.09.2022","21.375,0","19.322,0","21.576,0","19.304,4","11,99K","10,63%"
"08.09.2022","19.322,0","19.280,0","19.447,0","19.048,0","8,22K","0,22%"
"07.09.2022","19.279,5","18.790,0","19.457,0","18.561,0","6,19K","2,61%"
"06.09.2022","18.790,0","19.789,0","20.183,0","18.691,8","12,12K","-5,04%"
"05.09.2022","19.788,0","20.002,0","20.045,0","19.646,0","2,25K","-1,07%"
"04.09.2022","20.002,0","19.835,0","20.020,0","19.590,0","2,04K","0,84%"
"03.09.2022","19.835,0","19.973,0","20.061,9","19.667,0","1,65K","-0,69%"
"02.09.2022","19.973,0","20.134,0","20.441,0","19.770,0","6,30K","-0,80%"
"01.09.2022","20.134,0","20.058,0","20.212,0","19.587,0","5,94K","0,38%"
"31.08.2022","20.058,0","19.812,0","20.483,0","19.812,0","4,64K","1,24%"
"30.08.2022","19.812,0","20.308,0","20.574,0","19.574,0","5,33K","-2,44%"
"29.08.2022","20.308,0","19.572,0","20.412,0","19.566,3","4,13K","3,84%"
"28.08.2022","19.557,8","20.044,0","20.163,0","19.540,0","3,23K","-2,39%"
"27.08.2022","20.036,0","20.257,9","20.362,0","19.852,0","2,55K","-1,10%"
"26.08.2022","20.257,9","21.563,1","21.866,0","20.134,0","11,23K","-6,05%"
"25.08.2022","21.563,1","21.365,6","21.809,0","21.320,0","3,22K","0,92%"
"24.08.2022","21.365,6","21.527,0","21.861,0","21.160,0","5,41K","-0,75%"
"23.08.2022","21.527,0","21.395,0","21.671,0","20.909,0","4,92K","0,62%"
"22.08.2022","21.395,0","21.511,7","21.527,0","20.910,0","3,44K","-0,53%"
"21.08.2022","21.510,0","21.141,0","21.772,9","21.076,6","2,31K","1,75%"
"20.08.2022","21.141,0","20.835,0","21.366,0","20.769,0","2,04K","1,45%"
"19.08.2022","20.839,0","23.196,7","23.204,0","20.793,0","9,53K","-10,16%"
"18.08.2022","23.196,7","23.335,0","23.599,0","23.124,0","3,02K","-0,59%"
"17.08.2022","23.335,0","23.856,0","24.433,0","23.180,0","6,13K","-2,18%"
"16.08.2022","23.856,0","24.094,0","24.234,1","23.686,0","2,77K","-0,99%"
"15.08.2022","24.094,0","24.300,0","25.203,0","23.776,0","8,93K","-0,85%"
"14.08.2022","24.300,0","24.425,0","25.003,0","24.151,0","2,74K","-0,51%"
"13.08.2022","24.425,0","24.395,2","24.880,0","24.307,0","4,05K","0,12%"
"12.08.2022","24.395,2","23.931,5","24.441,0","23.603,0","3,56K","1,94%"
"11.08.2022","23.931,5","23.954,2","24.877,0","23.861,0","5,88K","-0,09%"
"10.08.2022","23.954,2","23.142,0","24.215,0","22.665,0","8,78K","3,51%"
"09.08.2022","23.141,0","23.817,0","23.912,0","22.888,0","4,07K","-2,84%"
"08.08.2022","23.817,0","23.177,9","24.224,0","23.164,0","2,90K","2,76%"
"07.08.2022","23.177,9","22.924,0","23.397,0","22.837,0","2,15K","1,11%"
"06.08.2022","22.924,0","23.311,0","23.341,3","22.903,0","1,26K","-1,66%"
"05.08.2022","23.311,0","22.611,7","23.462,0","22.596,0","7,08K","3,09%"
"04.08.2022","22.611,7","22.813,9","23.210,1","22.390,0","4,60K","-0,89%"
"03.08.2022","22.813,9","22.986,0","23.626,6","22.684,0","4,75K","-0,74%"
"02.08.2022","22.984,0","23.259,0","23.438,9","22.676,0","4,22K","-1,18%"
"01.08.2022","23.259,0","23.294,0","23.499,0","22.882,0","5,57K","-0,15%"
"31.07.2022","23.294,0","23.639,0","24.211,0","23.233,0","3,15K","-1,46%"
"30.07.2022","23.639,0","23.764,0","24.641,0","23.520,0","4,30K","-0,53%"
"29.07.2022","23.764,0","23.851,6","24.426,0","23.456,0","5,03K","-0,37%"
"28.07.2022","23.851,6","22.951,0","24.172,0","22.601,0","6,63K","3,92%"
"27.07.2022","22.951,0","21.271,0","23.098,0","21.056,0","7,47K","7,90%"
"26.07.2022","21.271,0","21.302,6","21.329,0","20.738,0","4,43K","-0,15%"
"25.07.2022","21.302,6","22.579,2","22.663,3","21.262,0","4,42K","-5,65%"
"24.07.2022","22.579,2","22.446,0","23.001,0","22.262,0","2,34K","0,59%"
"23.07.2022","22.446,0","22.675,9","22.993,0","21.949,0","2,69K","-1,01%"
"22.07.2022","22.675,9","23.151,8","23.729,0","22.517,0","5,07K","-2,06%"
"21.07.2022","23.151,8","23.209,0","23.409,0","22.350,0","8,12K","-0,25%"
"20.07.2022","23.209,0","23.398,0","24.276,0","22.915,0","8,44K","-0,81%"
"19.07.2022","23.398,0","22.476,0","23.783,0","21.599,0","10,21K","4,10%"
"18.07.2022","22.476,0","20.781,0","22.749,0","20.763,0","8,52K","8,16%"
"17.07.2022","20.781,0","21.224,0","21.666,0","20.751,0","3,17K","-2,09%"
"16.07.2022","21.224,0","20.820,0","21.590,0","20.477,0","3,40K","1,96%"
"15.07.2022","20.816,0","20.582,0","21.190,0","20.375,7","3,59K","1,16%"
"14.07.2022","20.578,0","20.246,0","20.880,0","19.647,0","6,06K","1,64%"
"13.07.2022","20.246,0","19.310,5","20.282,7","18.926,8","12,00K","4,84%"
"12.07.2022","19.310,5","19.945,0","20.038,2","19.243,9","6,78K","-3,18%"
"11.07.2022","19.945,0","20.854,6","20.865,2","19.876,0","6,61K","-4,36%"
"10.07.2022","20.854,6","21.575,8","21.590,1","20.678,0","2,88K","-3,34%"
"09.07.2022","21.575,8","21.600,0","21.967,0","21.335,5","2,20K","-0,11%"
"08.07.2022","21.600,0","21.620,0","22.405,0","21.198,0","11,60K","-0,09%"
"07.07.2022","21.620,0","20.557,1","21.809,0","20.253,0","5,60K","5,17%"
"06.07.2022","20.557,1","20.169,0","20.665,6","19.765,2","4,32K","1,92%"
"05.07.2022","20.169,0","20.224,0","20.723,0","19.290,0","4,45K","-0,27%"
"04.07.2022","20.224,0","19.308,8","20.318,0","19.056,6","3,55K","4,74%"
"03.07.2022","19.308,8","19.230,0","19.638,0","18.774,0","2,35K","0,41%"
"02.07.2022","19.230,0","19.286,0","19.442,0","18.994,0","1,67K","-0,29%"
"01.07.2022","19.286,0","19.938,0","20.795,0","18.993,0","5,19K","-3,27%"
"30.06.2022","19.938,0","20.106,6","20.146,1","18.643,0","5,75K","-0,84%"
"29.06.2022","20.106,6","20.270,6","20.428,0","19.886,0","3,38K","-0,79%"
"28.06.2022","20.267,0","20.718,0","21.200,0","20.204,0","2,39K","-2,18%"
"27.06.2022","20.718,0","21.067,0","21.509,4","20.551,0","2,79K","-1,66%"
"26.06.2022","21.067,0","21.485,0","21.871,3","21.000,0","2,80K","-1,95%"
"25.06.2022","21.485,0","21.229,0","21.575,0","20.899,4","2,30K","1,21%"
"24.06.2022","21.229,0","21.071,0","21.526,0","20.704,0","5,80K","0,75%"
"23.06.2022","21.071,0","19.943,0","21.163,0","19.866,0","6,14K","5,66%"
"22.06.2022","19.943,0","20.692,9","20.848,0","19.739,0","7,26K","-3,62%"
"21.06.2022","20.692,9","20.549,1","21.670,0","20.341,0","8,18K","0,68%"
"20.06.2022","20.554,1","20.556,0","20.984,0","19.628,0","6,68K","-0,01%"
"19.06.2022","20.556,0","18.978,0","20.744,0","17.950,0","11,68K","8,31%"
"18.06.2022","18.978,0","20.411,0","20.688,0","17.611,0","17,93K","-7,02%"
"17.06.2022","20.411,0","20.394,0","21.347,0","20.254,0","24,02K","0,08%"
"16.06.2022","20.394,0","22.594,0","22.996,0","20.253,0","6,74K","-9,74%"
"15.06.2022","22.594,0","22.172,0","22.805,0","20.089,0","17,56K","1,90%"
"14.06.2022","22.172,0","22.500,0","23.326,0","20.873,0","16,45K","-1,40%"
"13.06.2022","22.487,0","26.670,0","26.922,3","22.017,0","42,72K","-15,68%"
"12.06.2022","26.670,0","28.425,0","28.558,3","26.640,0","8,91K","-6,17%"
"11.06.2022","28.425,0","29.103,0","29.452,0","28.138,0","3,75K","-2,33%"
"10.06.2022","29.103,0","30.112,2","30.367,0","28.864,1","4,85K","-3,35%"
"09.06.2022","30.112,2","30.226,0","30.711,8","29.957,0","2,10K","-0,39%"
"08.06.2022","30.230,0","31.149,0","31.331,0","29.887,0","2,65K","-2,95%"
"07.06.2022","31.149,0","31.371,0","31.577,0","29.231,0","6,42K","-0,71%"
"06.06.2022","31.371,0","29.923,4","31.764,0","29.907,0","4,78K","4,84%"
"05.06.2022","29.923,4","29.877,0","30.196,0","29.541,0","1,72K","0,16%"
"04.06.2022","29.877,0","29.730,0","29.981,0","29.506,0","1,50K","0,49%"
"03.06.2022","29.730,0","30.478,0","30.707,0","29.346,0","3,04K","-2,45%"
"02.06.2022","30.478,0","29.832,0","30.712,0","29.620,0","5,93K","2,17%"
"01.06.2022","29.832,0","31.792,0","31.974,0","29.354,0","4,84K","-6,17%"
"31.05.2022","31.792,0","31.726,3","32.390,8","31.220,0","2,92K","0,21%"
"30.05.2022","31.726,3","29.476,0","32.191,0","29.310,6","7,93K","7,63%"
"29.05.2022","29.476,0","29.037,0","29.586,0","28.851,0","2,57K","1,51%"
"28.05.2022","29.037,0","28.609,0","29.259,0","28.528,3","1,65K","1,50%"
"27.05.2022","28.609,0","29.213,0","29.377,8","28.267,1","4,37K","-2,07%"
"26.05.2022","29.213,0","29.524,0","29.859,2","28.005,0","5,54K","-1,05%"
"25.05.2022","29.524,0","29.647,0","30.218,0","29.345,0","2,15K","-0,41%"
"24.05.2022","29.647,0","29.091,0","29.822,0","28.690,0","2,91K","1,91%"
"23.05.2022","29.091,0","30.283,0","30.666,0","28.868,0","2,79K","-3,94%"
"22.05.2022","30.283,0","29.439,0","30.466,0","29.253,0","2,68K","2,87%"
"21.05.2022","29.439,0","29.202,0","29.652,0","28.963,0","1,28K","0,81%"
"20.05.2022","29.202,0","30.329,0","30.764,0","28.713,0","3,94K","-3,72%"
"19.05.2022","30.329,0","28.680,0","30.542,0","28.673,0","4,49K","5,75%"
"18.05.2022","28.680,0","30.442,0","30.702,0","28.634,0","3,94K","-5,79%"
"17.05.2022","30.442,0","29.854,0","30.766,0","29.445,9","3,07K","1,97%"
"16.05.2022","29.854,0","31.318,0","31.324,1","29.083,0","4,52K","-4,68%"
"15.05.2022","31.319,0","30.104,0","31.416,0","29.483,0","2,74K","4,04%"
"14.05.2022","30.104,0","29.306,0","30.346,0","28.674,0","4,13K","2,72%"
"13.05.2022","29.306,0","29.089,5","31.068,0","28.831,0","8,72K","0,74%"
"12.05.2022","29.089,5","29.095,0","30.224,0","26.600,0","34,25K","-0,02%"
"11.05.2022","29.095,0","31.061,0","32.181,0","27.902,0","28,73K","-6,30%"
"10.05.2022","31.050,0","30.158,0","32.681,0","29.845,0","14,17K","2,96%"
"09.05.2022","30.158,0","34.064,0","34.259,0","30.114,0","21,24K","-11,52%"
"08.05.2022","34.084,0","35.506,0","35.540,0","33.779,0","6,58K","-4,01%"
"07.05.2022","35.508,0","36.040,0","36.163,0","34.879,0","3,78K","-1,48%"
"06.05.2022","36.040,0","36.577,0","36.684,0","35.315,0","7,60K","-1,47%"
"05.05.2022","36.577,0","39.701,2","39.843,0","36.209,0","9,74K","-7,87%"
"04.05.2022","39.701,2","37.751,0","39.996,0","37.695,0","5,26K","5,17%"
"03.05.2022","37.751,0","38.520,0","38.673,5","37.555,0","3,62K","-2,00%"
"02.05.2022","38.520,0","38.496,1","39.184,0","38.090,7","3,59K","0,06%"
"01.05.2022","38.496,1","37.662,0","38.689,0","37.426,0","3,06K","2,21%"
"30.04.2022","37.662,0","38.600,0","38.791,6","37.633,0","2,91K","-2,43%"
"29.04.2022","38.600,0","39.757,8","39.927,2","38.200,7","3,19K","-2,91%"
"28.04.2022","39.757,8","39.263,0","40.364,0","38.922,0","4,65K","1,26%"
"27.04.2022","39.263,0","38.139,0","39.478,0","37.901,0","4,20K","2,95%"
"26.04.2022","38.139,0","40.456,0","40.800,3","37.762,0","4,73K","-5,73%"
"25.04.2022","40.456,0","39.486,0","40.588,0","38.200,0","6,01K","2,46%"
"24.04.2022","39.486,0","39.444,0","39.949,0","38.963,0","2,19K","0,10%"
"23.04.2022","39.446,7","39.726,0","40.008,0","39.312,0","1,92K","-0,70%"
"22.04.2022","39.724,0","40.502,0","40.799,0","39.195,0","4,13K","-1,92%"
"21.04.2022","40.502,0","41.365,0","42.977,0","39.807,0","4,56K","-2,09%"
"20.04.2022","41.366,4","41.516,8","42.195,4","40.905,0","3,73K","-0,36%"
"19.04.2022","41.516,8","40.821,0","41.743,0","40.601,0","2,40K","1,70%"
"18.04.2022","40.821,0","39.707,6","41.123,2","38.557,0","4,99K","2,80%"
"17.04.2022","39.707,6","40.408,7","40.611,0","39.567,0","1,66K","-1,74%"
"16.04.2022","40.408,7","40.587,0","40.717,0","40.033,1","1,49K","-0,44%"
"15.04.2022","40.587,0","39.948,0","40.807,0","39.792,0","2,21K","1,60%"
"14.04.2022","39.948,0","41.155,0","41.510,3","39.604,0","3,17K","-2,93%"
"13.04.2022","41.155,0","40.088,0","41.540,0","39.607,0","4,57K","2,66%"
"12.04.2022","40.087,0","39.565,0","40.649,0","39.300,0","4,11K","1,32%"
"11.04.2022","39.565,0","42.181,0","42.437,0","39.274,0","6,70K","-6,20%"
"10.04.2022","42.181,0","42.780,0","43.460,0","41.933,0","3,03K","-1,40%"
"09.04.2022","42.780,0","42.277,0","42.824,0","42.137,0","1,92K","1,19%"
"08.04.2022","42.277,0","43.458,0","43.984,0","42.137,3","4,35K","-2,72%"
"07.04.2022","43.458,0","43.195,9","43.899,0","42.804,0","2,40K","0,60%"
"06.04.2022","43.199,0","45.481,0","45.515,1","43.162,0","5,84K","-5,02%"
"05.04.2022","45.481,0","46.611,1","47.173,0","45.376,0","2,59K","-2,42%"
"04.04.2022","46.611,1","46.383,0","46.900,0","45.128,0","3,45K","0,49%"
"03.04.2022","46.383,0","45.825,0","47.414,0","45.570,0","3,01K","1,22%"
"02.04.2022","45.825,0","46.301,0","47.216,0","45.640,0","2,27K","-1,03%"
"01.04.2022","46.301,0","45.535,0","46.717,0","44.245,9","3,96K","1,68%"
"31.03.2022","45.535,0","47.035,0","47.665,0","45.224,4","4,66K","-3,19%"
"30.03.2022","47.035,0","47.424,0","47.675,0","46.602,0","4,30K","-0,82%"
"29.03.2022","47.424,0","47.105,0","48.099,0","46.964,0","3,38K","0,68%"
"28.03.2022","47.105,0","46.836,0","48.159,0","46.666,0","6,38K","0,57%"
"27.03.2022","46.836,0","44.536,4","46.862,0","44.440,0","5,65K","5,16%"
"26.03.2022","44.536,4","44.337,0","44.785,0","44.112,7","1,31K","0,45%"
"25.03.2022","44.337,0","44.003,0","45.082,0","43.607,0","4,36K","0,76%"
"24.03.2022","44.003,0","42.885,0","44.221,0","42.670,0","3,78K","2,61%"
"23.03.2022","42.882,0","42.370,0","42.995,0","41.772,0","2,75K","1,21%"
"22.03.2022","42.370,0","41.011,0","43.319,0","40.886,0","5,00K","3,26%"
"21.03.2022","41.031,0","41.264,0","41.535,0","40.544,0","2,62K","-0,53%"
"20.03.2022","41.249,0","42.213,0","42.292,0","40.933,0","1,81K","-2,29%"
"19.03.2022","42.214,0","41.774,0","42.373,0","41.491,0","2,14K","1,05%"
"18.03.2022","41.774,0","40.942,6","42.333,0","40.236,0","3,77K","2,03%"
"17.03.2022","40.942,6","41.148,0","41.451,0","40.553,0","2,29K","-0,50%"
"16.03.2022","41.148,0","39.316,6","41.728,0","38.974,0","8,54K","4,66%"
"15.03.2022","39.317,0","39.717,9","39.886,9","38.212,0","5,30K","-1,01%"
"14.03.2022","39.717,0","37.777,1","39.977,0","37.570,0","8,05K","5,14%"
"13.03.2022","37.777,1","38.816,3","39.314,0","37.592,0","3,42K","-2,68%"
"12.03.2022","38.816,3","38.737,0","39.397,0","38.679,0","1,81K","0,20%"
"11.03.2022","38.737,0","39.458,5","40.228,0","38.236,4","9,57K","-1,83%"
"10.03.2022","39.458,5","41.964,0","42.069,0","38.646,0","6,67K","-5,97%"
"09.03.2022","41.962,3","38.757,0","42.593,0","38.692,5","5,96K","8,27%"
"08.03.2022","38.757,0","38.039,0","39.385,1","37.906,0","5,51K","1,89%"
"07.03.2022","38.039,0","38.437,0","39.559,0","37.198,0","6,78K","-1,04%"
"06.03.2022","38.437,0","39.408,0","39.715,0","38.151,0","3,37K","-2,46%"
"05.03.2022","39.408,0","39.171,0","39.628,0","38.680,0","2,19K","0,61%"
"04.03.2022","39.171,0","42.489,0","42.559,0","38.621,0","6,38K","-7,81%"
"03.03.2022","42.490,0","43.952,0","44.103,0","41.862,0","3,89K","-3,33%"
"02.03.2022","43.952,0","44.442,0","45.326,0","43.386,0","5,57K","-1,10%"
"01.03.2022","44.442,0","43.202,0","44.939,0","42.878,0","6,34K","2,87%"
"28.02.2022","43.202,0","37.734,0","44.198,0","37.502,0","8,45K","14,49%"
"27.02.2022","37.734,0","39.137,1","39.888,0","37.067,1","5,48K","-3,56%"
"26.02.2022","39.125,0","39.243,0","40.274,0","38.633,0","3,59K","-0,30%"
"25.02.2022","39.243,0","38.380,0","39.717,0","38.071,1","6,43K","2,25%"
"24.02.2022","38.380,0","37.292,0","39.716,0","34.435,0","17,88K","2,92%"
"23.02.2022","37.292,0","38.299,0","39.270,0","37.142,0","5,81K","-2,63%"
"22.02.2022","38.299,0","37.060,9","38.475,0","36.404,0","6,20K","3,36%"
"21.02.2022","37.054,0","38.420,0","39.531,0","36.829,0","8,51K","-3,56%"
"20.02.2022","38.420,0","40.128,0","40.164,1","38.071,0","3,53K","-4,29%"
"19.02.2022","40.141,0","40.037,0","40.478,0","39.683,0","1,46K","0,26%"
"18.02.2022","40.037,0","40.559,0","40.983,0","39.571,0","4,68K","-1,28%"
"17.02.2022","40.556,0","43.885,0","44.187,6","40.126,8","6,75K","-7,59%"
"16.02.2022","43.885,0","44.559,9","44.584,0","43.382,0","3,27K","-1,51%"
